"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"eplerenone","CHEMBL1095097","[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC",4306,"NR3C2"
"epoetin alfa","CHEMBL1201565","",2057,"EPOR"
"epoetin beta","CHEMBL2109092","",2057,"EPOR"
"epoetin theta","CHEMBL2108290","",2057,"EPOR"
"epoetin zeta","CHEMBL2108593","",2057,"EPOR"
"epoprostenol","CHEMBL962","[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O",5731,"PTGER1"
"epoprostenol","CHEMBL962","[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O",5739,"PTGIR"
"eprosartan","CHEMBL813","CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O",185,"AGTR1"
"eptifibatide","CHEMBL1174","NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O",3674,"ITGA2B"
"eptifibatide","CHEMBL1174","NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O",3690,"ITGB3"
"ergocalciferol","CHEMBL1536","CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C",7421,"VDR"
"ergotamine","CHEMBL442","[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O",3352,"HTR1D"
"ergotamine","CHEMBL442","[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O",3361,"HTR5A"
"ergotamine","CHEMBL442","[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O",3362,"HTR6"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",347733,"TUBB2B"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",84617,"TUBB6"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",347688,"TUBB8"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",10381,"TUBB3"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",10383,"TUBB4B"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",7280,"TUBB2A"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",81027,"TUBB1"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",203068,"TUBB"
"eribulin","CHEMBL1683544","[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@@]7([H])O[C@@]8(C[C@@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2",10382,"TUBB4A"
"erlotinib","CHEMBL553","COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2",2580,"GAK"
"erlotinib","CHEMBL553","COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2",1956,"EGFR"
"erlotinib","CHEMBL553","COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2",80122,"MAP3K19"
"erlotinib","CHEMBL553","COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2",9748,"SLK"
"erlotinib","CHEMBL553","COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2",11309,"SLCO2B1"
"erlotinib","CHEMBL553","COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC=CC(=C1)C#C)=NC=N2",6793,"STK10"
"escitalopram","CHEMBL1508","CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1",6532,"SLC6A4"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6332,"SCN7A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6334,"SCN8A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6323,"SCN1A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6326,"SCN2A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6336,"SCN10A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",11280,"SCN11A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6328,"SCN3A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6331,"SCN5A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6329,"SCN4A"
"eslicarbazepine acetate","CHEMBL87992","CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=CC=CC=C12",6335,"SCN9A"
"esmolol","CHEMBL768","COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1",153,"ADRB1"
"esomeprazole","CHEMBL1200470","COC1=CC=C2N=C(NC2=C1)[S@@](=O)CC1=C(C)C(OC)=C(C)C=N1",495,"ATP4A"
"esomeprazole","CHEMBL1200470","COC1=CC=C2N=C(NC2=C1)[S@@](=O)CC1=C(C)C(OC)=C(C)C=N1",496,"ATP4B"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2561,"GABRB2"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2556,"GABRA3"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2558,"GABRA5"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2562,"GABRB3"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2554,"GABRA1"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2555,"GABRA2"
"estazolam","CHEMBL285674","ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1",2566,"GABRG2"
"estradiol","CHEMBL135","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2103,"ESRRB"
"estradiol","CHEMBL135","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2099,"ESR1"
"estradiol","CHEMBL135","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2101,"ESRRA"
"estradiol","CHEMBL135","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",6462,"SHBG"
"estradiol acetate","CHEMBL1200430","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(C)=O)C=C3",2099,"ESR1"
"estradiol cypionate","CHEMBL1200973","[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2099,"ESR1"
"estradiol valerate","CHEMBL1511","[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2099,"ESR1"
"estramustine phosphate","CHEMBL1756","[H][C@@]12CC[C@H](OP(O)(O)=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)N(CCCl)CCCl)C=C3",2100,"ESR2"
"estriol","CHEMBL193482","[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2099,"ESR1"
"estriol","CHEMBL193482","[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",6462,"SHBG"
"estriol succinate","CHEMBL193482","[H][C@@]12C[C@@H](OC(=O)CCC(O)=O)[C@H](OC(=O)CCC(O)=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]",6462,"SHBG"
"estrone","CHEMBL1405","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",3292,"HSD17B1"
"estrone","CHEMBL1405","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2099,"ESR1"
"estrone","CHEMBL1405","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",6462,"SHBG"
"estrone sulphate","CHEMBL1200980","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3",2100,"ESR2"
"estrone sulphate","CHEMBL1200980","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3",2099,"ESR1"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2561,"GABRB2"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2567,"GABRG3"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2556,"GABRA3"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2558,"GABRA5"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2554,"GABRA1"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2555,"GABRA2"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2566,"GABRG2"
"eszopiclone","CHEMBL1522","CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=CC=C(Cl)C=N1",2557,"GABRA4"
"etanercept","CHEMBL1201572","",7124,"TNF"
"etelcalcetide","CHEMBL3545183","C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O",846,"CASR"
"ethacrynic acid","CHEMBL456","CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1",6557,"SLC12A1"
"ethchlorvynol","CHEMBL591","CCC(O)(C=CCl)C#C",2562,"GABRB3"
"ethchlorvynol","CHEMBL591","CCC(O)(C=CCl)C#C",2554,"GABRA1"
"ethchlorvynol","CHEMBL591","CCC(O)(C=CCl)C#C",2566,"GABRG2"
"ethinylestradiol","CHEMBL691","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",2099,"ESR1"
"ethinylestradiol","CHEMBL691","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",6462,"SHBG"
"ethisterone","CHEMBL241694","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",6462,"SHBG"
"ethosuximide","CHEMBL696","CCC1(C)CC(=O)NC1=O",8913,"CACNA1G"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6332,"SCN7A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6334,"SCN8A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6323,"SCN1A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6326,"SCN2A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6336,"SCN10A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",11280,"SCN11A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6328,"SCN3A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6331,"SCN5A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6329,"SCN4A"
"ethotoin","CHEMBL1095","CCN1C(=O)NC(C1=O)C1=CC=CC=C1",6335,"SCN9A"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",759,"CA1"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",768,"CA9"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",761,"CA3"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",23632,"CA14"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",760,"CA2"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",765,"CA6"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",377677,"CA13"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",762,"CA4"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",11238,"CA5B"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",766,"CA7"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",771,"CA12"
"ethoxzolamide","CHEMBL18","CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O",763,"CA5A"
"ethylestrenol","CHEMBL1200623","[H][C@@]12CC[C@@](O)(CC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]",367,"AR"
"etidocaine","CHEMBL1200597","CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C",6326,"SCN2A"
"etidocaine","CHEMBL1200597","CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C",6331,"SCN5A"
"etidocaine","CHEMBL1200597","CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C",6329,"SCN4A"
"etilefrine","CHEMBL86882","CCNCC(O)C1=CC(O)=CC=C1",153,"ADRB1"
"etilefrine pivalate","CHEMBL2105571","CCNCC(O)C1=CC(OC(=O)C(C)(C)C)=CC=C1",153,"ADRB1"
"etodolac","CHEMBL622","CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O",5743,"PTGS2"
"etomidate","CHEMBL681","CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1",1585,"CYP11B2"
"etomidate","CHEMBL681","CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1",2561,"GABRB2"
"etomidate","CHEMBL681","CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1",2554,"GABRA1"
"etomidate","CHEMBL681","CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1",2566,"GABRG2"
"etonogestrel","CHEMBL1531","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]",5241,"PGR"
"etonogestrel","CHEMBL1531","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]",6462,"SHBG"
"etoposide","CHEMBL44657","[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@H]2O[C@]1([H])O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O",7153,"TOP2A"
"etoposide phosphate","CHEMBL1200645","[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OP(O)(O)=O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@H]2O[C@]1([H])O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O",7153,"TOP2A"
"etoricoxib","CHEMBL416146","CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O",5743,"PTGS2"
"etretinate","CHEMBL464","CCOC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C(C)=C(OC)C=C1C",5914,"RARA"
"etretinate","CHEMBL464","CCOC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C(C)=C(OC)C=C1C",6258,"RXRG"
"etynodiol","CHEMBL1200624","[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H]",5241,"PGR"
"evans blue","CHEMBL1015","CC1=C(C=CC(=C1)C1=CC(C)=C(C=C1)\N=N\C1=C(O)C2=C(N)C(=CC(=C2C=C1)S(O)(=O)=O)S(O)(=O)=O)\N=N\C1=CC=C2C(=CC(=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O",5168,"ENPP2"
"everolimus","CHEMBL1908360","[H][C@@](C)(C[C@]1([H])CC[C@@]([H])(OCCO)[C@@H](C1)OC)[C@]1([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]2([H])CC[C@@]([H])(C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@@]2([H])C(=O)O1)OC",2280,"FKBP1A"
"evolocumab","CHEMBL2364655","",255738,"PCSK9"
"exemestane","CHEMBL1200374","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C",1588,"CYP19A1"
"exenatide","CHEMBL414357","[H]N[C@@H](CC1=CNC=N1)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O",2740,"GLP1R"
"ezetimibe","CHEMBL1138","O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1",29881,"NPC1L1"
"fadrozole","CHEMBL468419","N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12",1585,"CYP11B2"
"fadrozole","CHEMBL468419","N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12",1588,"CYP19A1"
"famotidine","CHEMBL902","NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1",3274,"HRH2"
"famotidine","CHEMBL902","NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1",55244,"SLC47A1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",131096,"KCNH8"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3736,"KCNA1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3742,"KCNA6"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3750,"KCND1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3752,"KCND3"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",93107,"KCNG4"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3756,"KCNH1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3785,"KCNQ2"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",9132,"KCNQ4"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3787,"KCNS1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3737,"KCNA2"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3738,"KCNA3"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3743,"KCNA7"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3748,"KCNC3"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3784,"KCNQ1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3788,"KCNS2"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3744,"KCNA10"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",9312,"KCNB2"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3746,"KCNC1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",26251,"KCNG2"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",27133,"KCNH5"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3790,"KCNS3"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",27012,"KCNV1"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3739,"KCNA4"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3741,"KCNA5"
"fampridine","CHEMBL284348","NC1=CC=NC=C1",3755,"KCNG1"
