"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"[n-(3-dibenzylcarbamoyl-oxiranecarbonyl)-hydrazino]-acetic acid","","[H][C@](O)(CC(=O)N(N)CC(O)=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1",836,"CASP3"
"[n-(benzyloxycarbonyl)amino](4-amidinophenyl)methane-phosphonate","","[H][C@](NC(=O)OCC1=CC=CC=C1)(C1=CC=C(C=C1)C(N)=N)P(O)(O)=O",5644,"PRSS1"
"[phenylalaninyl-prolinyl]-[2-(pyridin-4-ylamino)-ethyl]-amine","CHEMBL65273","[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCNC1=CC=NC=C1",2147,"F2"
"{(2s)-1-[n-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate","","[H][C@@]1(COC(=O)CC2=CC(Cl)=CC=C2)CCCN1C(=O)CNC(=O)OC(C)(C)C",2147,"F2"
"{(2z)-3-[(6-chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene}cyanamide","CHEMBL451432","ClC1=NC=C(CN2CCS\C2=N/C#N)C=C1",89832,"CHRFAM7A"
"{(2z)-4-amino-2-[(4-methoxyphenyl)imino]-2,3-dihydro-1,3-thiazol-5-yl}(4-methoxyphenyl)methanone","CHEMBL563377","COC1=CC=C(C=C1)\N=C1\NC(N)=C(S1)C(=O)C1=CC=C(OC)C=C1",1456,"CSNK1G3"
"{[(2,6-difluorophenyl)carbonyl]amino}-n-(4-fluorophenyl)-1h-pyrazole-3-carboxamide","CHEMBL518383","FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=C(F)C=CC=C2F)C=C1",1017,"CDK2"
"{[2-(1h-1,2,3-benzotriazol-1-yl)-2-(3,4-difluorophenyl)propane-1,3-diyl]bis[4,1-phenylene(difluoromethylene)]}bis(phosphonic acid)","CHEMBL267048","OP(O)(=O)C(F)(F)C1=CC=C(CC(CC2=CC=C(C=C2)C(F)(F)P(O)(O)=O)(N2N=NC3=C2C=CC=C3)C2=CC=C(F)C(F)=C2)C=C1",5770,"PTPN1"
"{[4-amino-2-(3-chloroanilino)-1,3-thiazol-5-yl](4-fluorophenyl)methanone","","NC1=C(SC(NC2=CC(Cl)=CC=C2)=[NH+]1)C(=O)C1=CC=C(F)C=C1",1456,"CSNK1G3"
"{[7-(difluoro-phosphono-methyl)-naphthalen-2-yl]-difluoro-methyl}-phosphonic acid","CHEMBL1161221","OP(O)(=O)C(F)(F)C1=CC2=CC(=CC=C2C=C1)C(F)(F)P(O)(O)=O",5770,"PTPN1"
"{3-[(4,5,7-trifluoro-1,3-benzothiazol-2-yl)methyl]-1h-indol-1-yl}acetic acid","CHEMBL363387","OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=C1C=CC=C2",231,"AKR1B1"
"{3-[(5-chloro-1,3-benzothiazol-2-yl)methyl]-2,4-dioxo-3,4-dihydropyrimidin-1(2h)-yl}acetic acid","CHEMBL159820","OC(=O)CN1C=CC(=O)N(CC2=NC3=CC(Cl)=CC=C3S2)C1=O",231,"AKR1B1"
"{3-[3-(3,4-dimethoxy-phenyl)-1-(1-{1-[2-(3,4,5-trimethoxy-phenyl)-butyryl]-piperidin-2yl}-vinyloxy)-propyl]-phenoxy}-acetic acid","CHEMBL110674","[H][C@](CCC1=CC(OC)=C(OC)C=C1)(OC(=O)[C@]1([H])CCCCN1C(=O)[C@@]([H])(CC)C1=CC(OC)=C(OC)C(OC)=C1)C1=CC(OCC(O)=O)=CC=C1",2280,"FKBP1A"
"{4-[(2r)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone","CHEMBL561639","[H][C@]1(COC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C2=CSC=C2)CCCN1",4048,"LTA4H"
"{4-[(2s,4e)-2-(1,3-benzothiazol-2-yl)-2-(1h-1,2,3-benzotriazol-1-yl)-5-phenylpent-4-enyl]phenyl}(difluoro)methylphosphonic acid","","[H]\C(C[C@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(N1N=NC2=CC=CC=C12)C1=NC2=CC=CC=C2S1)=C(\[H])C1=CC=CC=C1",5770,"PTPN1"
"{4-[(carboxymethoxy)carbonyl]-3,3-dioxido-1-oxonaphtho[1,2-d]isothiazol-2(1h)-yl}acetic acid","","OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1",231,"AKR1B1"
"{4-[2-acetylamino-2-(3-carbamoyl-2-cyclohexylmethoxy-6,7,8,9-tetrahydro-5h-benzocyclohepten-5ylcarbamoyl)-ethyl]-2-phosphono-phenyl}-phosphonic acid","","[H][C@@](CC1=CC(=C(C=C1)P(O)(O)=O)P(O)(O)=O)(N=C(C)O)C(O)=N[C@@]1([H])CCCCC2=CC(OCC3CCCCC3)=C(C=C12)C(O)=N",3932,"LCK"
"{4-[2-benzyl-3-methoxy-2-(methoxycarbonyl)-3-oxopropyl]phenyl}sulfamic acid","CHEMBL379000","COC(=O)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C(=O)OC",5787,"PTPRB"
"{4-[2,2-bis(5-methyl-1,2,4-oxadiazol-3-yl)-3-phenylpropyl]phenyl}sulfamic acid","","CC1=NC(=NO1)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C1=NOC(C)=N1",5787,"PTPRB"
"{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid","CHEMBL153057","CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O",5467,"PPARD"
"{4-[3-(6,7-diethoxy-quinazolin-4-ylamino)-phenyl]-thiazol-2-yl}-methanol","CHEMBL123678","CCOC1=C(OCC)C=C2C(NC3=CC=CC(=C3)C3=CSC(CO)=N3)=NC=NC2=C1",2203,"FBP1"
"{5-(5-amino-1h-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3&#39;-nitro-biphenyl-3-yl]-acetic acid","CHEMBL377956","NC1=CC=C2NC(=CC2=N1)C1=CC(CC(O)=O)=CC(=C1O)C1=CC=CC(=C1)[N+]([O-])=O",2155,"F7"
"{5-(5-amino-1h-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3&#39;-nitro-biphenyl-3-yl]-acetic acid","CHEMBL377956","NC1=CC=C2NC(=CC2=N1)C1=CC(CC(O)=O)=CC(=C1O)C1=CC=CC(=C1)[N+]([O-])=O",2152,"F3"
"+/-methyl 4-(aminoiminomethyl)-beta-[3- inh (aminoimino)phenyl]benzene pentanoate","","[H][C@](CCC1=CC=C(C=C1)C(N)=N)(CC(=O)OC)C1=CC=CC(=C1)C(N)=N",5644,"PRSS1"
"1-((1r)-1-(hydroxymethyl)-3-{6-[(3-phenylpropanoyl)amino]-1h-indol-1-yl}propyl)-1h-imidazole-4-carboxamide","CHEMBL338076","[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)CCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O",100,"ADA"
"1-((1r,2s)-1-{2-[2-(4-chlorophenyl)-1,3-benzoxazol-7-yl]ethyl}-2-hydroxypropyl)-1h-imidazole-4-carboxamide","","[H][C@@](C)(O)[C@]([H])(CCC1=CC=CC2=C1OC(=N2)C1=CC=C(Cl)C=C1)N1C=NC(=C1)C(N)=O",100,"ADA"
"1-((2-hydroxyethoxy)methyl)-5-benzylpyrimidine-2,4(1h,3h)-dione","CHEMBL17432","OCCOCN1C=C(CC2=CC=CC=C2)C(=O)NC1=O",7378,"UPP1"
"1-({2-[2-(4-chlorophenyl)ethyl]-1,3-dioxolan-2-yl}methyl)-1h-imidazole","CHEMBL495072","ClC1=CC=C(CCC2(CN3C=CN=C3)OCCO2)C=C1",3162,"HMOX1"
"1-(1-methylethyl)-3-quinolin-6-yl-1h-pyrazolo[3,4-d]pyrimidin-4-amine","CHEMBL1233882","CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CN=C2C=C1",6714,"SRC"
"1-(1-phenylcyclopentyl)methylamine","CHEMBL382127","NCC1(CCCC1)C1=CC=CC=C1",1803,"DPP4"
"1-(1&#39;-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4&#39;-piperidin]-5-yl)methanamine","","CSC1=C2C=CC=CC2=C(S1)C(=O)N1CCC2(COC3=C2C=C(CN)C=C3)CC1",7177,"TPSAB1"
"1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol","","[H][C@]1(N)CCC([H])(CNCCN2C(Cl)=CN=C(NCC(F)(F)C3=CC=CC=N3)C2([H])O)C([H])(C)N1",2147,"F2"
"1-(2-amidinophenyl)-3-(phenoxyphenyl)urea","CHEMBL1233097","NC(=N)C1=CC=C(NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1",5644,"PRSS1"
"1-(2-chlorophenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester","CHEMBL519827","CCOC(=O)C1=C(C)N(N=C1C)C1=C(Cl)C=CC=C1",5142,"PDE4B"
"1-(2-deoxy-2-fluoro-3-o-phosphono-beta-l-ribofuranosyl)pyrimidine-2,4(1h,3h)-dione","","[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(F)[C@]1([H])OP(O)(O)=O",6035,"RNASE1"
"1-(2-deoxy-5-o-phosphono-beta-d-erythro-pentofuranosyl)-4-methyl-1h-indole","","[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=C(C)C=CC=C12",7374,"UNG"
"1-(2-fluorobenzyl)-3-butyl-8-(n-acetyl-4-aminobenzyl)-xanthine","CHEMBL120708","CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O",5105,"PCK1"
"1-(2-methoxy-ethoxy)-2-{2-[2-(2-methoxy-ethoxy]-ethoxy}-ethane","","COCCOCCOCCOCCOCCOC",5217,"PFN2"
"1-(2-nitrophenyl)-2,2,2-trifluoroethyl]-arsenocholine","","[H][C@](OCC[As+](C)(C)C)(C1=CC=CC=C1[N+](O)=O)C(F)(F)F",43,"ACHE"
"1-(2,2&#39;-bithiophen-5-yl)methanamine","CHEMBL538940","NCC1=CC=C(S1)C1=CC=CS1",4048,"LTA4H"
"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine","CHEMBL1088762","COC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1",5315,"PKM"
"1-(2,5-dideoxy-5-pyrrolidin-1-yl-beta-l-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1h,3h)-dione","","[H][C@@]1(O)C[C@]([H])(O[C@@]1([H])CN1CCCC1)N1C=C(C)C(=O)NC1=O",6035,"RNASE1"
"1-(2,6-dichlorophenyl)-5-(2,4-difluorophenyl)-7-piperazin-1-yl-3,4-dihydroquinazolin-2(1h)-one","CHEMBL94417","FC1=CC=C(C(F)=C1)C1=C2CNC(=O)N(C2=CC(=C1)N1CCNCC1)C1=C(Cl)C=CC=C1Cl",1432,"MAPK14"
"1-(2,6-dichlorophenyl)-5-(2,4-difluorophenyl)-7-piperidin-4-yl-3,4-dihydroquinolin-2(1h)-one","CHEMBL564912","FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1",1432,"MAPK14"
"1-(3-(2,4-dimethylthiazol-5-yl)-4-oxo-2,4-dihydroindeno[1,2-c]pyrazol-5-yl)-3-(4-methylpiperazin-1-yl)urea","CHEMBL325023","CN1CCN(CC1)NC(=O)NC1=CC=CC2=C1C(=O)C1=C(NN=C21)C1=C(C)N=C(C)S1",1017,"CDK2"
"1-(3-bromophenyl)-7-chloro-6-methoxy-3,4-dihydroisoquinoline","CHEMBL1083185","COC1=CC2=C(C=C1Cl)C(=NCC2)C1=CC=CC(Br)=C1",5602,"MAPK10"
"1-(3-chlorophenyl)-3-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}urea","CHEMBL482767","ClC1=CC=CC(NC(=O)NC2=NC=C(CCNC3=NC=NC4=C3SC=C4)S2)=C1",6790,"AURKA"
"1-(3-hydroxypropyl)-2-[(3-nitrobenzoyl)amino]-1h-benzimidazol-5-yl pivalate","CHEMBL1236126","CC(C)(C)C(=O)OC1=CC=C2N(CCCO)C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)=NC2=C1",51135,"IRAK4"
"1-(3-mercapto-2-methyl-propionyl)-pyrrolidine-2-carboxylic acid","CHEMBL269634","[H][C@](C)(CS)C(=O)N1CCC[C@@]1([H])C(O)=O",1636,"ACE"
"1-(3,5-dichlorophenyl)-5-methyl-1h-1,2,4-triazole-3-carboxylic acid","","CC1=NC(=NN1C1=CC(Cl)=CC(Cl)=C1)C(O)=O",1017,"CDK2"
"1-(3,5-dichlorophenyl)-5-methyl-1h-1,2,4-triazole-3-carboxylic acid","","CC1=NC(=NN1C1=CC(Cl)=CC(Cl)=C1)C(O)=O",890,"CCNA2"
"1-(4-amidinophenyl)-3-(4-chlorophenyl)urea","","NC(=N)C1=CC=C(NC(=O)NC2=CC=C(Cl)C=C2)C=C1",5644,"PRSS1"
"1-(4-aminophenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester","","CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(N)C=C1",5144,"PDE4D"
"1-(4-fluorophenyl)-n-[3-fluoro-4-(1h-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide","CHEMBL509101","FC1=CC=C(C=C1)N1C=CC=C(C(=O)NC2=CC=C(OC3=CC=NC4=C3C=CN4)C(F)=C2)C1=O",4233,"MET"
"1-(4-hexylphenyl)prop-2-en-1-one","CHEMBL237600","CCCCCCC1=CC=C(C=C1)C(=O)C=C",7068,"THRB"
"1-(4-iodobenzoyl)-5-methoxy-2-methyl indole-3-acetic acid","CHEMBL590284","COC1=CC=C2N(C(=O)C3=CC=C(I)C=C3)C(C)=C(CC(O)=O)C2=C1",5742,"PTGS1"
"1-(4-methoxyphenyl)-3,5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester","","CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(OC)C=C1",5144,"PDE4D"
"1-(4-tert-butylcarbamoyl-piperazine-1-carbonyl)-3-(3-guanidino-propyl)-4-oxo-azetidine-2-carboxylic acid","","[H][C@](CCCNC(N)=N)(C=O)[C@]([H])(N=C(O)N1CCN(CC1)C(O)=NC(C)(C)C)C(O)=O",5644,"PRSS1"
"1-(4-thiophen-2-ylphenyl)methanamine","CHEMBL539640","NCC1=CC=C(C=C1)C1=CC=CS1",4048,"LTA4H"
"1-(5-{2-[(1-methyl-1h-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea","","CN1N=CC2=C1C(NCCC1=CN=C(NC(=O)NC3=CC=CC(=C3)C(F)(F)F)S1)=NC=N2",6790,"AURKA"
"1-(5-chloro-2-methoxyphenyl)-3-{6-[2-(dimethylamino)-1-methylethoxy]pyrazin-2-yl}urea","","[H][C@](C)(CN(C)C)OC1=CN=CC(NC(=O)NC2=C(OC)C=CC(Cl)=C2)=N1",1111,"CHEK1"
"1-(5-chloro-2,4-dimethoxyphenyl)-3-(5-cyanopyrazin-2-yl)urea","CHEMBL207994","COC1=CC(OC)=C(NC(=O)NC2=NC=C(N=C2)C#N)C=C1Cl",1111,"CHEK1"
"1-(5-oxo-2,3,5,9b-tetrahydro-1h-pyrrolo[2,1-a]isoindol-9-yl)-3-(5-pyrrolidin-2-yl-1h-pyrazol-3-yl)-urea","CHEMBL359020","[H][C@]1(CCCN1)C1=CC(NC(=O)NC2=CC=CC3=C2[C@]2([H])CCCN2C3=O)=NN1",1017,"CDK2"
"1-(5-tert-butyl-2-methyl-2h-pyrazol-3-yl)-3-(4-chloro-phenyl)-urea","CHEMBL87277","CN1N=C(C=C1NC(=O)NC1=CC=C(Cl)C=C1)C(C)(C)C",1432,"MAPK14"
"1-(5-tert-butyl-2-p-tolyl-2h-pyrazol-3-yl)-3-[4-(2-morpholin-4-yl-ethoxy)-naphthalen-1-yl]-urea","CHEMBL103667","CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C",1432,"MAPK14"
"1-(6-cyano-3-pyridylcarbonyl)-5&#39;,8&#39;-difluorospiro[piperidine-4,2&#39;(1&#39;h)-quinazoline]-4&#39;-amine","CHEMBL447183","NC1=NC2(CCN(CC2)C(=O)C2=CC=C(N=C2)C#N)NC2=C(F)C=CC(F)=C12",4843,"NOS2"
"1-(9-ethyl-9h-carbazol-3-yl)-n-methylmethanamine","CHEMBL1235116","CCN1C2=CC=C(CNC)C=C2C2=C1C=CC=C2",7157,"TP53"
"1-(adamantan-1-yl)-2-(1h-imidazol-1-yl)ethanone","","[H]C12CC3([H])CC([H])(C1)CC(C2)(C3)C(=O)CN1C=CN=C1",3162,"HMOX1"
"1-(biphenyl-4-ylmethyl)-1h-imidazole","CHEMBL1235146","C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1",1555,"CYP2B6"
"1-(cyclohexylamino)-3-(6-methyl-3,4-dihydro-1h-carbazol-9(2h)-yl)propan-2-ol","CHEMBL1230144","[H][C@](O)(CNC1CCCCC1)CN1C2=C(CCCC2)C2=C1C=CC(C)=C2",9397,"NMT2"
"1-(dimethylamino)-3-(4-{{4-(2-methylimidazo[1,2-a]pyridin-3-yl)pyrimidin-2-yl]amino}phenoxy)propan-2-ol","","[H][C@@](O)(COC1=CC=C(NC2=NC(=CC=N2)C2=C(C)N=C3C=CC=CN23)C=C1)CN(C)C",1017,"CDK2"
"1-(hydroxymethyleneamino)-8-hydroxy-octane","","OCCCCCCCCNCO",2147,"F2"
"1-(phenylmethyl)cyclopentyl[(1s)-1-formylpentyl]carbamate","CHEMBL117658","[H][C@@](CCCC)(NC(=O)OC1(CC2=CC=CC=C2)CCCC1)C=O",1513,"CTSK"
"1-[(2-amino-6,9-dihydro-1h-purin-6-yl)oxy]-3-methyl-2-butanol","CHEMBL272690","CC(C)C(=O)COC1=NC(N)=NC2=C1NC=N2",1017,"CDK2"
"1-[(2-nitrophenyl)sulfonyl]-1h-pyrrolo[3,2-b]pyridine-6-carboxamide","CHEMBL561660","NC(=O)C1=CN=C2C=CN(C2=C1)S(=O)(=O)C1=CC=CC=C1[N+]([O-])=O",4233,"MET"
"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine","CHEMBL1090777","FC1=CC=CC(F)=C1S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1",5315,"PKM"
"1-[(2r)-2-aminobutanoyl]-n-(3-chlorobenzyl)-l-prolinamide","CHEMBL1198130","[H][C@@](N)(CC)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=CC(Cl)=C1",2147,"F2"
"1-[(2r)-2-aminobutanoyl]-n-(4-carbamimidoylbenzyl)-l-prolinamide","CHEMBL1198148","[H][C@@](N)(CC)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=C(C=C1)C(N)=N",2147,"F2"
"1-[(2s)-2-[(4-chlorobenzyl)oxy]-2-(2,4-dichlorophenyl)ethyl]-1h-imidazole","","[H][C@](CN1C=CN=C1)(OCC1=CC=C(Cl)C=C1)C1=C(Cl)C=C(Cl)C=C1",1595,"CYP51A1"
"1-[(2s)-4-(5-bromo-1h-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine","","[H][C@]1(CN)CN(CCO1)C1=C(Br)C=NC2=C1C=NN2",1111,"CHEK1"
"1-[(2s)-4-(5-phenyl-1h-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine","CHEMBL562314","[H][C@]1(CN)CN(CCO1)C1=C(C=NC2=C1C=NN2)C1=CC=CC=C1",1111,"CHEK1"
"1-[[(1e)-2-(4-chlorophenyl)ethenyl]sulfonyl]-4-[[1-(4-pyridinyl)-4-piperidinyl]methyl]piperazine","","ClC1=CC=C(\C=C\S(=O)(=O)N2CCN(CC3CCN(CC3)C3=CC=NC=C3)CC2)C=C1",2159,"F10"
"1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-naphthalen-1-ylurea","CHEMBL522387","CC(C)(C)C1=NN(C(NC(=O)NC2=C3C=CC=CC3=CC=C2)=C1)C1=CC=CC(N)=C1",6714,"SRC"
"1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-naphthalen-1-ylurea","CHEMBL522387","CC(C)(C)C1=NN(C(NC(=O)NC2=C3C=CC=CC3=CC=C2)=C1)C1=CC=CC(N)=C1",1432,"MAPK14"
"1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-phenylurea","CHEMBL87580","CC(C)(C)C1=NN(C(NC(=O)NC2=CC=CC=C2)=C1)C1=CC=CC(N)=C1",6714,"SRC"
"1-[1&#39;-(3-phenylacryloyl)spiro[1-benzofuran-3,4&#39;-piperidin]-5-yl]methanamine","","NCC1=CC2=C(OCC22CCN(CC2)C(=O)\C=C\C2=CC=CC=C2)C=C1",7177,"TPSAB1"
"1-[2-(3-biphenyl)-4-methylvaleryl)]amino-3-(2-pyridylsulfonyl)amino-2-propanone","","[H][C@](O)(CNS(=O)(=O)C1=CC=CC=N1)CN=C(O)[C@]([H])(CC(C)C)C1=CC=CC(=C1)C1=CC=CC=C1",1513,"CTSK"
"1-[2-(s)-amino-3-biphenyl-4-yl-propionyl]-pyrrolidine-2-(s)-carbonitrile","","[H][C@](N)(CC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])CN",1803,"DPP4"
"1-[2-amino-2-cyclohexyl-acetyl]-pyrrolidine-3-carboxylic acid 5-chloro-2-(2-ethylcarbamoyl-ethoxy)-benzylamide","CHEMBL42039","[H][C@@](N)(C1CCCCC1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=C(OCC(=O)NCC)C=CC(Cl)=C1",2147,"F2"
"1-[2-deoxyribofuranosyl]-2,4-difluoro-5-methyl-benzene-5&#39;monophosphate","","[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)C1=CC(C)=C(F)C=C1F",51426,"POLK"
"1-[3-({[(4-amino-5-fluoro-2-methylquinolin-3-yl)methyl]thio}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol","","CC1=C(CSCC2=CC(=CC=C2)C(O)(O)C(F)(F)F)C(N)=C2C(F)=CC=CC2=N1",43,"ACHE"
"1-[3,3-dimethyl-2-(2-methylamino-propionylamino)-butyryl]-pyrrolidine-2-carboxylic acid(1,2,3,4-tetrahydro-naphthalen-1-yl)-amide","CHEMBL1230662","[H][C@@](C)(NC)C(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(=O)N[C@]1([H])CCCC2=C1C=CC=C2)C(C)(C)C",331,"XIAP"
"1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine","","NC(=N)NC1=CC=C(CC(=O)C2=CC=CC=C2)C=C1",5328,"PLAU"
"1-[4-(4-chlorobenzyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine","CHEMBL260000","NCC1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1",5566,"PRKACA"
"1-[4-(4-chlorobenzyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine","CHEMBL260000","NCC1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1",5569,"PKIA"
"1-[4-(4-chlorophenyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine","CHEMBL406863","NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(Cl)C=C1",5566,"PRKACA"
"1-[4-(4-chlorophenyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine","CHEMBL406863","NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(Cl)C=C1",5569,"PKIA"
"1-[4-(aminomethyl)benzoyl]-5&#39;-fluoro-1&#39;h-spiro[piperidine-4,2&#39;-quinazolin]-4&#39;-amine","CHEMBL1221657","NCC1=CC=C(C=C1)C(=O)N1CCC2(CC1)NC1=CC=CC(F)=C1C(N)=N2",4843,"NOS2"
"1-[4-(aminosulfonyl)phenyl]-1,6-dihydropyrazolo[3,4-e]indazole-3-carboxamide","CHEMBL360520","NC(=O)C1=NN(C2=C1C=CC1=C2C=NN1)C1=CC=C(C=C1)S(N)(=O)=O",890,"CCNA2"
"1-[4-(hydroxymethyl)phenyl]guanidine","","NC(=N)NC1=CC=C(CO)C=C1",5652,"PRSS8"
"1-[4-(octahydro-pyrido[1,2-a]pyrazin-2-yl)-phenyl]-2-phenyl-1,2,3,4-tetrahydro-isoquinolin-6-ol","","[H][C@@]12CCCCN1CCN(C2)C1=CC=C(C=C1)[C@@]1([H])N(CCC2=CC(O)=CC=C12)C1=CC=CC=C1",2099,"ESR1"
"1-[4-(pyridin-4-yloxy)phenyl]-3-[3-(trifluoromethyl)phenyl]urea","","FC(F)(F)C1=CC(NC(=O)NC2=CC=C(OC3=CC=NC=C3)C=C2)=CC=C1",25,"ABL1"
"1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[(2z)-5-(2-{[6-(1h-1,2,4-triazol-3-ylamino)pyrimidin-4-yl]amino}ethyl)-1,3-thiazol-2(3h)-ylidene]urea","CHEMBL1092830","CC1=CC(NC(=O)\N=C2\NC=C(CCNC3=NC=NC(NC4=NNC=N4)=C3)S2)=C(O1)C(F)(F)F",5347,"PLK1"
"1-[n[(phenylmethoxy)carbonyl]-l-leucyl-4-[[n/n-[(phenylmethoxy)carbonyl]-/nl-leucyl]amino]-3-pyrrolidinone/n","","[H][C@@](CC(C)C)(N=C(O)OCC1=CC=CC=C1)C(O)=N[C@]1([H])CN(CC1=O)C(=O)[C@]([H])(CC(C)C)N=C(O)OCC1=CC=CC=C1",1513,"CTSK"
"1-{(1r,2s)-2-hydroxy-1-[2-(2-naphthyloxy)ethyl]propyl}-1h-imidazone-4-carboxamide","CHEMBL92404","[H][C@@](C)(O)[C@@]([H])(CCOC1=CC2=C(C=CC=C2)C=C1)N1C=NC(=C1)C(N)=O",100,"ADA"
"1-{(2s,5s)-4-fluoro-5-[(trityloxy)methyl]tetrahydrofuran-2-yl}pyrimidine-2,4(1h,3h)-dione","CHEMBL209720","[H][C@]1(F)C[C@@]([H])(O[C@]1([H])COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)N1C=CC(=O)NC1=O",1854,"DUT"
