"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"etomidate","CHEMBL681","CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1",2566,"GABRG2"
"etonogestrel","CHEMBL1531","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]",5241,"PGR"
"etoposide","CHEMBL44657","[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@H]2O[C@]1([H])O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O",7153,"TOP2A"
"etoricoxib","CHEMBL416146","CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O",5743,"PTGS2"
"etretinate","CHEMBL464","CCOC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C(C)=C(OC)C=C1C",5914,"RARA"
"etretinate","CHEMBL464","CCOC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C(C)=C(OC)C=C1C",6258,"RXRG"
"exemestane","CHEMBL1200374","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C",1588,"CYP19A1"
"exenatide","CHEMBL414357","[H]N[C@@H](CC1=CNC=N1)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O",2740,"GLP1R"
"ezetimibe","CHEMBL1138","O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1",29881,"NPC1L1"
"famotidine","CHEMBL902","NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1",3274,"HRH2"
"fasudil","CHEMBL38380","O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2",6093,"ROCK1"
"fasudil","CHEMBL38380","O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2",9475,"ROCK2"
"febuxostat","CHEMBL1164729","CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N",7498,"XDH"
"felbamate","CHEMBL1094","NC(=O)OCC(COC(N)=O)C1=CC=CC=C1",2904,"GRIN2B"
"felbamate","CHEMBL1094","NC(=O)OCC(COC(N)=O)C1=CC=CC=C1",2903,"GRIN2A"
"felodipine","CHEMBL1480","CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC",775,"CACNA1C"
"felodipine","CHEMBL1480","CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC",776,"CACNA1D"
"felypressin","CHEMBL1908309","[H]N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=CC=C2)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O",552,"AVPR1A"
"fenofibrate","CHEMBL672","CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1",5465,"PPARA"
"fenoldopam","CHEMBL588","OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12",1812,"DRD1"
"fenoprofen","CHEMBL1297","CC(C(O)=O)C1=CC=CC(OC2=CC=CC=C2)=C1",5742,"PTGS1"
"fenoprofen","CHEMBL1297","CC(C(O)=O)C1=CC=CC(OC2=CC=CC=C2)=C1",5743,"PTGS2"
"fenoterol","CHEMBL32800","CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1",154,"ADRB2"
"fentanyl","CHEMBL596","CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1",4988,"OPRM1"
"fesoterodine","CHEMBL1201764","CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C",1129,"CHRM2"
"fesoterodine","CHEMBL1201764","CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C",1131,"CHRM3"
"fexofenadine","CHEMBL914","CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1",3269,"HRH1"
"filgrastim","CHEMBL1201567","",1441,"CSF3R"
"finasteride","CHEMBL710","[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C",6716,"SRD5A2"
"finasteride","CHEMBL710","[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C",6715,"SRD5A1"
"fingolimod","CHEMBL314854","CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1",53637,"S1PR5"
"flecainide","CHEMBL652","FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1",6331,"SCN5A"
"flibanserin","CHEMBL231068","FC(F)(F)C1=CC=CC(=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1",3350,"HTR1A"
"flibanserin","CHEMBL231068","FC(F)(F)C1=CC=CC(=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1",3356,"HTR2A"
"flibanserin","CHEMBL231068","FC(F)(F)C1=CC=CC(=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1",1815,"DRD4"
"floxuridine","CHEMBL917","OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O",7298,"TYMS"
"flufenamic acid","CHEMBL23588","OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1",5742,"PTGS1"
"flufenamic acid","CHEMBL23588","OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1",5743,"PTGS2"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2556,"GABRA3"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2558,"GABRA5"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2562,"GABRB3"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2554,"GABRA1"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2555,"GABRA2"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2559,"GABRA6"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2566,"GABRG2"
"flumazenil","CHEMBL407","CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1",2557,"GABRA4"
"flunarizine","CHEMBL30008","FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1",8913,"CACNA1G"
"flunarizine","CHEMBL30008","FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1",8912,"CACNA1H"
"flunarizine","CHEMBL30008","FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1",8911,"CACNA1I"
"flunisolide","CHEMBL1512","[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO",2908,"NR3C1"
"flunitrazepam","CHEMBL13280","CN1C2=CC=C(C=C2C(=NCC1=O)C1=C(F)C=CC=C1)[N+]([O-])=O",2556,"GABRA3"
"flunitrazepam","CHEMBL13280","CN1C2=CC=C(C=C2C(=NCC1=O)C1=C(F)C=CC=C1)[N+]([O-])=O",2558,"GABRA5"
"flunitrazepam","CHEMBL13280","CN1C2=CC=C(C=C2C(=NCC1=O)C1=C(F)C=CC=C1)[N+]([O-])=O",2555,"GABRA2"
"fluocinolone acetonide","CHEMBL989","[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@]([H])(O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO",2908,"NR3C1"
"fluocinonide","CHEMBL1501","[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@]([H])(F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@]([H])(O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O",2908,"NR3C1"
"fluorometholone","CHEMBL1200600","[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C",2908,"NR3C1"
"fluorouracil","CHEMBL185","FC1=CNC(=O)NC1=O",7298,"TYMS"
"fluoxetine","CHEMBL41","CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1",6532,"SLC6A4"
"fluoxymesterone","CHEMBL1445","[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C",367,"AR"
"flupentixol","CHEMBL54661","OCCN1CCN(CCC=C2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1",1812,"DRD1"
"flupentixol","CHEMBL54661","OCCN1CCN(CCC=C2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1",1813,"DRD2"
"fluphenazine","CHEMBL726","OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1",1813,"DRD2"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=C(F)C=CC=C1",2561,"GABRB2"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=C(F)C=CC=C1",2554,"GABRA1"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=C(F)C=CC=C1",2566,"GABRG2"
"flurbiprofen","CHEMBL563","CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1",5742,"PTGS1"
"flurbiprofen","CHEMBL563","CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1",5743,"PTGS2"
"flutamide","CHEMBL806","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F",367,"AR"
"fluticasone furoate","CHEMBL1676","[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)SCF",2908,"NR3C1"
"fluticasone propionate","CHEMBL1473","[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)CC)C(=O)SCF",2908,"NR3C1"
"fluvastatin","CHEMBL333442","CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=C1C=CC=C2)C1=CC=C(F)C=C1",3156,"HMGCR"
"fluvoxamine","CHEMBL814","COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F",6532,"SLC6A4"
"follitropin","CHEMBL1201520","",2492,"FSHR"
"fomepizole","CHEMBL1308","CC1=CNN=C1",124,"ADH1A"
"fomepizole","CHEMBL1308","CC1=CNN=C1",125,"ADH1B"
"fomepizole","CHEMBL1308","CC1=CNN=C1",126,"ADH1C"
"formoterol","CHEMBL1256786","COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1",154,"ADRB2"
"fosinopril","CHEMBL581","CCC(=O)O[C@@H](O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C",1636,"ACE"
"fosphenytoin","CHEMBL919","OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1",6331,"SCN5A"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2561,"GABRB2"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2562,"GABRB3"
"frovatriptan","CHEMBL1279","CN[C@@H]1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O",3352,"HTR1D"
"frovatriptan","CHEMBL1279","CN[C@@H]1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O",3351,"HTR1B"
"fulvestrant","CHEMBL1358","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]",2099,"ESR1"
"fumagillin","CHEMBL32838","[H][C@@]1([C@H](OC)[C@@H](CC[C@]11CO1)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O)[C@@]1(C)O[C@@H]1CC=C(C)C",10988,"METAP2"
"furosemide","CHEMBL35","NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl",6557,"SLC12A1"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",9254,"CACNA2D2"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",781,"CACNA2D1"
"gabapentin enacarbil","CHEMBL1628502","[H]C(C)(OC(=O)NCC1(CC(O)=O)CCCCC1)OC(=O)C(C)C",9254,"CACNA2D2"
"gabapentin enacarbil","CHEMBL1628502","[H]C(C)(OC(=O)NCC1(CC(O)=O)CCCCC1)OC(=O)C(C)C",781,"CACNA2D1"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=CC=C(OC)C(O2)=C13",43,"ACHE"
"ganirelix","CHEMBL1251","CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O",2798,"GNRHR"
"gefitinib","CHEMBL939","COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1",1956,"EGFR"
"gemcitabine","CHEMBL888","NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F",6240,"RRM1"
"gemfibrozil","CHEMBL457","CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1",5465,"PPARA"
"gemtuzumab ozogamicin","CHEMBL1201506","",945,"CD33"
"gliclazide","CHEMBL427216","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1",6833,"ABCC8"
"glimepiride","CHEMBL1481","CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O",6833,"ABCC8"
"glimepiride","CHEMBL1481","CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O",3767,"KCNJ11"
"glipizide","CHEMBL1073","CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1",6833,"ABCC8"
"gliquidone","CHEMBL383634","COC1=CC=C2C(=C1)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C",6833,"ABCC8"
"glutamic acid","CHEMBL575060","N[C@@H](CCC(O)=O)C(O)=O",6505,"SLC1A1"
"glutathione","CHEMBL1543","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O",373156,"GSTK1"
"glutethimide","CHEMBL1102","CCC1(CCC(=O)NC1=O)C1=CC=CC=C1",2562,"GABRB3"
"glutethimide","CHEMBL1102","CCC1(CCC(=O)NC1=O)C1=CC=CC=C1",2554,"GABRA1"
"glutethimide","CHEMBL1102","CCC1(CCC(=O)NC1=O)C1=CC=CC=C1",2566,"GABRG2"
"golimumab","CHEMBL1201833","",7124,"TNF"
"gonadorelin","CHEMBL1007","CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O",2798,"GNRHR"
"goserelin","CHEMBL1200501","CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O",2798,"GNRHR"
"granisetron","CHEMBL1237080","[H][C@]1(C[C@]2([H])CCC[C@]([H])(C1)N2C)NC(=O)C1=NN(C)C2=C1C=CC=C2",3359,"HTR3A"
"guanabenz","CHEMBL420","NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl",151,"ADRA2B"
"guanabenz","CHEMBL420","NC(=N)N\N=C\C1=C(Cl)C=CC=C1Cl",150,"ADRA2A"
"guanadrel","CHEMBL1037","NC(=N)NCC1COC2(CCCCC2)O1",6530,"SLC6A2"
"guanethidine","CHEMBL765","NC(=N)NCCN1CCCCCCC1",6530,"SLC6A2"
"guanfacine","CHEMBL862","NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl",150,"ADRA2A"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2561,"GABRB2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2563,"GABRD"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2567,"GABRG3"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2556,"GABRA3"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2565,"GABRG1"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2558,"GABRA5"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2562,"GABRB3"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2554,"GABRA1"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2555,"GABRA2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2559,"GABRA6"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2564,"GABRE"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2566,"GABRG2"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2568,"GABRP"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",55879,"GABRQ"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2557,"GABRA4"
"halazepam","CHEMBL970","FC(F)(F)CN1C2=CC=C(Cl)C=C2C(=NCC1=O)C1=CC=CC=C1",2560,"GABRB1"
"haloperidol","CHEMBL54","OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1",1813,"DRD2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2561,"GABRB2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2563,"GABRD"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2567,"GABRG3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2556,"GABRA3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2565,"GABRG1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2558,"GABRA5"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2562,"GABRB3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2554,"GABRA1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2555,"GABRA2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2559,"GABRA6"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2564,"GABRE"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2566,"GABRG2"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2568,"GABRP"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",55879,"GABRQ"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2741,"GLRA1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2557,"GABRA4"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",2560,"GABRB1"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",3777,"KCNK3"
"halothane","CHEMBL931","FC(F)(F)C(Cl)Br",51305,"KCNK9"
"heparin","CHEMBL1201513","",462,"SERPINC1"
"hexocyclium","CHEMBL1201325","C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1",1128,"CHRM1"
"hexocyclium","CHEMBL1201325","C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1",1131,"CHRM3"
"histamine","CHEMBL90","NCCC1=CN=CN1",3269,"HRH1"
"histamine","CHEMBL90","NCCC1=CN=CN1",59340,"HRH4"
"histrelin","CHEMBL1200509","CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1",2798,"GNRHR"
"hydrochlorothiazide","CHEMBL435","NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1",6559,"SLC12A3"
"hydrocodone","CHEMBL1457","[H][C@@]12OC3=C4C(C[C@@]5([H])N(C)CC[C@@]14[C@@]5([H])CCC2=O)=CC=C3OC",4988,"OPRM1"
"hydrocortamate","CHEMBL1201263","[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydrocortisone","CHEMBL389621","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2908,"NR3C1"
"hydromorphone","CHEMBL398707","[H][C@@]12OC3=C4C(C[C@@]5([H])N(C)CC[C@@]14[C@@]5([H])CCC2=O)=CC=C3O",4988,"OPRM1"
"hydroxychloroquine","CHEMBL1535","CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12",51284,"TLR7"
"hydroxychloroquine","CHEMBL1535","CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12",54106,"TLR9"
"hydroxyprogesterone caproate","CHEMBL1062","[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",5241,"PGR"
"hydroxyzine","CHEMBL896","OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1",3269,"HRH1"
"hyoscyamine","CHEMBL1331216","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1",1128,"CHRM1"
"hyoscyamine","CHEMBL1331216","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1",1129,"CHRM2"
"hyoscyamine","CHEMBL1331216","CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1",1131,"CHRM3"
"ibritumomab tiuxetan","CHEMBL1201606","",931,"MS4A1"
"ibrutinib","CHEMBL1873475","NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C",695,"BTK"
"ibuprofen","CHEMBL521","CC(C)CC1=CC=C(C=C1)C(C)C(O)=O",5742,"PTGS1"
"ibuprofen","CHEMBL521","CC(C)CC1=CC=C(C=C1)C(C)C(O)=O",5743,"PTGS2"
